Flow Duration,Total Fwd Packets,Total Backward Packets,Packet Length Mean,Flow Bytes/s,Protocol,Destination Port,Label
270396510,29,28,626.578947368421,132.0838050780014,6,52953,0
270456264,29,29,616.7068965517242,132.2542855430172,6,27017,0
273594814,56,29,469.6823529411765,145.9201634974545,6,27017,0
273814130,56,30,477.93023255813955,150.10912677892114,6,62438,0
273884813,57,30,473.0574712643678,150.26755031423906,6,27017,0
270281396,29,26,660.2727272727273,134.35996885162217,6,63322,0
270370662,29,27,649.4464285714286,134.5153338982462,6,27017,0
270333557,31,28,645.9152542372881,140.97028982975368,6,63323,0
270418556,31,29,636.05,141.1256700246295,6,27017,0
274679459,59,34,462.48387096774195,156.58615369969883,6,27017,0
274431722,59,35,455.25531914893617,155.9367832018491,6,27017,0
0,1,0,70.0,0,17,53,0
0,1,0,70.0,0,17,53,0
275082305,59,35,470.1063829787234,160.64282962186056,6,62440,0
274860117,59,36,463.12631578947367,160.0705129958758,6,62439,0
275257683,60,35,465.7263157894737,160.7366577803303,6,27017,0
275003217,60,36,458.8645833333333,160.18358028273192,6,27017,0
0,1,0,93.0,0,17,53,0
0,1,0,93.0,0,17,53,0
0,1,0,78.0,0,17,53,0
0,1,0,78.0,0,17,53,0
0,1,0,85.0,0,17,53,0
0,1,0,85.0,0,17,53,0
280885615,29,30,607.1694915254237,127.53590088803034,6,27017,0
283903638,58,30,470.29545454545456,145.7748138537626,6,27017,0
284053508,58,31,478.2584269662921,149.8485273084763,6,62438,0
284111570,59,31,473.5444444444444,150.00797039705344,6,27017,0
280225296,30,27,659.1578947368421,134.07783119378726,6,63322,0
280336175,30,28,648.7241379310345,134.21742641922876,6,27017,0
270071052,10,0,86.0,3.1843472056493543,17,57621,0
280363142,32,29,644.9508196721312,140.3251501515082,6,63323,0
280434455,32,30,635.4193548387096,140.48202450030246,6,27017,0
284855820,61,35,463.2708333333333,156.12810683526718,6,27017,0
284602765,61,36,456.50515463917526,155.58879039682617,6,27017,0
285044785,61,36,470.64948453608247,160.1607970416766,6,62440,0
0,1,0,211.0,0,17,1900,0
285147943,62,36,466.3979591836735,160.29223090128409,6,27017,0
284882480,61,37,464.1224489795918,159.65881742791728,6,62439,0
284958965,62,37,459.979797979798,159.80546515466347,6,27017,0
1226757,2,0,211.0,343.9963260337937,17,1900,0
2391109,3,0,211.0,264.73061255501773,17,1900,0
3233217,4,0,211.0,261.0403198266807,17,1900,0
290288760,30,30,616.7,127.4661820030763,6,52953,0
290366673,30,31,607.4754098360655,127.61795142552161,6,27017,0
294092251,60,31,470.86813186813185,145.6991804798419,6,27017,0
294228082,60,32,478.5652173913044,149.63901326737175,6,62438,0
294309369,61,32,474.0,149.7811642932291,6,27017,0
0,1,0,66.0,0,6,7680,0
0,1,0,66.0,0,6,7680,0
290219697,31,28,658.1186440677966,133.79174572183675,6,63322,0
290275362,31,29,648.05,133.95211934710503,6,27017,0
290222181,33,30,644.047619047619,139.8066810357621,6,63323,0
290271648,33,31,634.828125,139.96888830249367,6,27017,0
995335,2,0,66.0,132.61858894206586,6,7680,0
1106975,2,0,66.0,119.24382553319067,6,7680,0
0,1,0,89.0,0,17,53,0
0,1,0,89.0,0,17,53,0
295063786,63,36,464.010101010101,155.68498088750061,6,27017,0
294809568,63,37,457.68,155.24597890294865,6,27017,0
295211750,63,37,471.16,159.6006932551892,6,62440,0
295270079,64,37,467.029702970297,159.75204849080063,6,27017,0
295006949,63,38,465.05940594059405,159.21997788062723,6,62439,0
295055774,64,38,461.02941176470586,159.3766467089563,6,27017,0
3004019,3,0,66.0,65.91169980973461,6,7680,0
3099058,3,0,66.0,63.89037414086495,6,7680,0
0,1,0,66.0,0,6,443,0
944025,2,0,66.0,139.82672892994876,6,443,0
0,1,0,92.0,0,17,53,0
0,1,0,92.0,0,17,53,0
137690,1,1,159.5,2316.7934616416887,17,50994,0
230661,1,1,158.0,1369.9706904428683,17,65225,0
3044811,3,0,66.0,65.02865130681036,6,443,0
6949128,4,0,66.0,37.99037594474061,6,7680,0
7030131,4,0,66.0,37.552638681213885,6,7680,0
300333624,31,31,616.6935483870968,127.30842259420571,6,52953,0
300434015,31,32,607.7619047619048,127.44562187446581,6,27017,0
304046794,62,32,471.40425531914894,145.74072394294978,6,27017,0
304310902,62,33,478.85263157894735,149.48856453054898,6,62438,0
304384399,63,33,474.4270833333333,149.629876312151,6,27017,0
300670929,32,29,657.1475409836065,133.32183464548865,6,63322,0
300744571,32,30,647.4193548387096,133.46874317630935,6,27017,0
7321520,4,0,66.0,36.05808468106837,6,443,0
300852862,34,31,643.2,138.9649400014874,6,63323,0
300929651,34,32,634.2727272727273,139.1089241549864,6,27017,0
305220729,65,37,464.70588235294116,155.2974466273299,6,27017,0
305394379,65,38,471.6407766990291,159.069725307216,6,62440,0
305164602,65,38,458.7864077669903,154.85085613846945,6,27017,0
305541455,66,38,467.625,159.1698905708412,6,27017,0
305372919,65,39,465.9423076923077,158.6846669565112,6,62439,0
305455779,66,39,462.0190476190476,158.81840620861112,6,27017,0
14990123,5,0,66.0,22.014495412301223,6,7680,0
15072662,5,0,66.0,21.893942654593587,6,7680,0
310313385,32,32,616.6875,127.18755247412284,6,52953,0
310361179,32,33,608.0307692307692,127.34195724124679,6,27017,0
14976946,5,0,66.0,22.03386441102384,6,443,0
314331360,64,33,471.9072164948454,145.62657673020485,6,27017,0
314426466,64,34,479.1224489795918,149.33221257320596,6,62438,0
314493373,65,34,474.82828282828285,149.47214771825787,6,27017,0
310335362,33,30,656.2380952380952,133.22039629621244,6,63322,0
310394771,33,31,646.828125,133.36887009411492,6,27017,0
300109545,11,0,86.0,3.152182309032294,17,57621,0
310419866,35,32,642.4029850746268,138.65414138219853,6,63323,0
310513726,35,33,633.75,138.78613523018151,6,27017,0
315323321,67,38,465.3619047619048,154.96157984418886,6,27017,0
315489774,67,39,472.0943396226415,158.616868159844,6,62440,0
315200310,67,39,459.8301886792453,154.63817267309722,6,27017,0
315635431,68,39,468.1869158878505,158.7147545359844,6,27017,0
315481167,67,40,466.77570093457945,158.31372867469406,6,62439,0
315571047,68,40,462.9537037037037,158.43975683709604,6,27017,0
320352553,33,33,616.6818181818181,127.0506495801028,6,52953,0
320432447,33,34,608.2835820895523,127.18749385645113,6,27017,0
324430891,66,34,472.38,145.60265745616502,6,27017,0
324571923,66,35,479.3762376237624,149.17186771519937,6,62438,0
324617428,67,35,475.20588235294116,149.31730616629716,6,27017,0
320353107,34,31,655.3846153846154,132.97826350231915,6,63322,0
320431782,34,32,646.2727272727273,133.1141363985096,6,27017,0
320397521,36,33,641.6521739130435,138.18458944487173,6,63323,0
320504969,36,34,633.2571428571429,138.3067478041186,6,27017,0
0,1,0,66.0,0,6,443,0
0,1,0,66.0,0,6,443,0
288368571,7,0,165.42857142857142,4.015694206242978,17,5353,0
288484193,8,0,180.0,4.991607966531913,17,5353,0
325486218,69,39,465.98148148148147,154.61791347853256,6,27017,0
325566510,69,40,472.5229357798165,158.20116120224557,6,62440,0
325664396,70,40,468.7181818181818,158.3194252296012,6,27017,0
325445437,69,40,460.8165137614679,154.33923524278305,6,27017,0
325543522,69,41,467.56363636363636,157.98809212197943,6,62439,0
325620560,70,41,463.8378378378378,158.11655116478394,6,27017,0
330417855,34,34,616.6764705882352,126.91202770096386,6,52953,0
330516290,34,35,608.5217391304348,127.03761129636848,6,27017,0
334574579,68,35,472.8252427184466,145.56096881799675,6,27017,0
334766701,68,36,479.61538461538464,148.99928729897516,6,62438,0
334826578,69,36,475.56190476190477,149.13391943446635,6,27017,0
0,1,0,66.0,0,6,7680,0
0,1,0,66.0,0,6,7680,0
330366145,35,32,654.5820895522388,132.75270669930214,6,63322,0
330417418,35,33,645.75,132.89553629980128,6,27017,0
330426303,37,34,640.943661971831,137.7220867903485,6,63323,0
330470361,37,35,632.7916666666666,137.86712893535443,6,27017,0
881512,2,0,66.0,149.74256524905925,6,7680,0
973553,2,0,66.0,135.58581351028488,6,7680,0
2869058,3,0,66.0,69.01217804491634,6,7680,0
2964569,3,0,66.0,66.7887905274963,6,7680,0
335623875,71,40,466.56756756756755,154.30666241554053,6,27017,0
335405936,71,41,461.75,154.1892802175466,6,27017,0
335828027,71,41,472.92857142857144,157.72358369368612,6,62440,0
335873985,72,41,469.2212389380531,157.86277665673245,6,27017,0
335634381,71,42,468.30973451327435,157.66859080632653,6,62439,0
335680295,72,42,464.67543859649123,157.80789255515955,6,27017,0
6892070,4,0,66.0,38.3048921286242,6,7680,0
6971356,4,0,66.0,37.86924324766333,6,7680,0
240045974,3,0,87.0,1.0872917168971372,17,5353,0
240094893,3,0,167.0,2.086674952919596,17,1900,0
340376819,35,35,616.6714285714286,126.82120973931555,6,52953,0
340456365,35,36,608.7464788732394,126.95018912538941,6,27017,0
344750451,70,36,473.24528301886795,145.50814898630057,6,27017,0
344957161,70,37,479.8411214953271,148.83877092652045,6,62438,0
345063108,71,37,475.89814814814815,148.94956508306257,6,27017,0
340484406,36,33,653.8260869565217,132.49945982659375,6,63322,0
340593260,36,34,645.2571428571429,132.61565998626943,6,27017,0
330299347,12,0,86.0,3.124438505181852,17,57621,0
340640017,38,35,640.2739726027397,137.21229909808807,6,63323,0
340741537,38,36,632.3513513513514,137.32989624212158,6,27017,0
346482355,73,41,467.12280701754383,153.69325212896322,6,27017,0
346350055,73,42,462.6347826086957,153.61048500462576,6,27017,0
346776170,73,42,473.31304347826085,156.96291911507993,6,62440,0
346929359,74,42,469.69827586206895,157.04926217165172,6,27017,0
346776289,73,43,469.01724137931035,156.89077246149733,6,62439,0
15401019,5,0,66.0,21.4271528213624,6,7680,0
15482991,5,0,66.0,21.3137103275691,6,7680,0
0,1,0,541.0,0,17,1900,0
350591056,36,36,616.6666666666666,126.64327625080172,6,52953,0
350665075,36,37,608.9589041095891,126.77053718986735,6,27017,0
721843,2,0,513.0,1421.3602921359002,17,1900,0
1927716,3,0,521.6666666666666,811.8415712614807,17,1900,0
2015267,4,0,529.0,1049.984497635415,17,1900,0
2339880,5,0,522.0,1115.4415951629123,17,1900,0
2661410,6,0,526.5,1186.9644437588317,17,1900,0
355225356,72,37,473.64220183486236,145.33590882100896,6,27017,0
350725512,37,34,653.112676056338,132.21450474421925,6,63322,0
3233980,7,0,528.5714285714286,1144.1010134252451,17,1900,0
350876528,37,35,644.7916666666666,132.31150056764236,6,27017,0
355665644,72,38,480.05454545454546,148.47090471165077,6,62438,0
355870748,73,38,476.2162162162162,148.53707482239017,6,27017,0
351240274,39,36,639.64,136.5817176801387,6,63323,0
351368422,39,37,631.9342105263158,136.6855894220175,6,27017,0
4747565,8,0,523.125,881.5043800615224,17,1900,0
5346103,9,0,524.8888888888889,883.6342323032372,17,1900,0
5466666,10,0,527.5,964.9390608630756,17,1900,0
5686145,11,0,524.4545454545455,1014.5713290661719,17,1900,0
5893420,12,0,526.5,1072.0429315373667,17,1900,0
6379698,13,0,527.6153846153846,1075.129215004458,17,1900,0
356717920,75,42,467.64957264957263,153.38450053207683,6,27017,0
356901293,75,43,473.6779661016949,156.60912699233282,6,62440,0
356675873,74,43,466.97435897435895,153.18109267563193,6,27017,0
357129506,76,43,470.1512605042017,156.66025609918617,6,27017,0
356939208,74,44,473.2118644067797,156.43840360430164,6,62439,0
357077722,75,44,469.6890756302521,156.52894715363274,6,27017,0
7665461,14,0,524.5714285714286,958.063641890916,17,1900,0
360744882,37,37,616.6621621621622,126.49659699491849,6,52953,0
360798708,37,38,609.16,126.62739325564873,6,27017,0
365078274,74,38,474.01785714285717,145.42086919412057,6,27017,0
365327144,74,39,480.2566371681416,148.54904944680746,6,62438,0
360520042,40,37,639.038961038961,136.48617037959693,6,63323,0
365437981,75,39,476.5175438596491,148.6517623628917,6,27017,0
360644717,40,38,631.5384615384615,136.58871889903162,6,27017,0
360936995,38,35,652.4383561643835,131.95654825051656,6,63322,0
361063995,38,36,644.3513513513514,132.0596918582193,6,27017,0
366286989,77,43,468.15,153.3715409446691,6,27017,0
366445132,77,44,474.02479338842977,156.52275027455977,6,62440,0
366212634,76,44,467.69166666666666,153.25249524348396,6,27017,0
366632270,78,44,470.58196721311475,156.5901440827782,6,27017,0
366460205,76,45,473.7685950413223,156.4317191709536,6,62439,0
366547066,77,45,470.327868852459,156.54197042968553,6,27017,0
0,1,0,66.0,0,6,53,0
0,1,0,66.0,0,6,53,0
370768184,38,38,616.6578947368421,126.40243140839537,6,52953,0
370835363,38,39,609.3506493506494,126.52514997803624,6,27017,0
371174004,39,39,616.6538461538462,129.5861223546694,6,52953,0
371230461,39,40,609.6835443037975,129.74420217190135,6,27017,0
0,1,0,66.0,0,6,7680,0
0,1,0,66.0,0,6,7680,0
0,1,0,66.0,0,6,7680,0
359993324,13,0,86.0,3.1056131408987566,17,57621,0
375293622,76,39,474.37391304347824,145.36085000019597,6,27017,0
370661608,39,36,651.8,131.88579238226797,6,63322,0
370553580,41,38,638.4683544303797,136.11796696533426,6,63323,0
370787480,39,37,643.9342105263158,131.98665694366989,6,27017,0
370838161,40,37,651.1948051948052,135.21262150907629,6,63322,0
370880361,40,38,643.6923076923077,135.37519158258988,6,27017,0
370744079,41,39,631.1625,136.19367855006797,6,27017,0
375661417,76,40,480.44827586206895,148.35699775602797,6,62438,0
375705600,77,40,476.8034188034188,148.48328023415496,6,27017,0
1021820,2,0,66.0,129.18125615984232,6,7680,0
1127723,2,0,66.0,117.04992349921787,6,7680,0
1056674,2,0,66.0,124.92015552290425,6,7680,0
2948547,3,0,66.0,67.15170000160101,6,7680,0
3064891,3,0,66.0,64.60262160849189,6,7680,0
2980898,3,0,66.0,66.42292850702012,6,7680,0
376246622,79,44,468.6260162601626,153.20004650271778,6,27017,0
376166789,78,45,468.3739837398374,153.15014926013322,6,27017,0
376541874,79,45,474.35483870967744,156.21104573062573,6,62440,0
376609108,80,45,470.992,156.32654313615907,6,27017,0
376583195,78,46,474.2983870967742,156.17531699887851,6,62439,0
376640034,79,46,470.936,156.295121549419,6,27017,0
6968478,4,0,66.0,37.884885668892714,6,7680,0
6963514,4,0,66.0,37.91189154854697,6,7680,0
7144373,4,0,66.0,36.95215339043244,6,7680,0
380624800,41,38,650.7721518987341,135.07002163884087,6,63322,0
380672868,41,39,643.3125,135.1948200876033,6,27017,0
385452545,78,40,474.7118644067797,145.32528236705633,6,27017,0
380626848,42,39,637.925925925926,135.75500583191092,6,63323,0
380694464,42,40,630.8048780487804,135.87273986398696,6,27017,0
385810985,78,41,480.6302521008403,148.24616761899108,6,62438,0
385869434,79,41,477.075,148.3636559486602,6,27017,0
383932661,40,40,616.8,128.52253786789433,6,52953,0
383986144,40,41,609.8518518518518,128.6452667682326,6,27017,0
386679452,81,45,469.07936507936506,152.8501180855882,6,27017,0
386854232,81,46,474.6692913385827,155.82872029779435,6,62440,0
386968587,82,46,471.3828125,155.92221675783134,6,27017,0
386972719,80,46,469.0238095238095,152.71619178560593,6,27017,0
387084716,80,47,474.8031496062992,155.77985227363752,6,62439,0
387186580,81,47,471.515625,155.87833612485784,6,27017,0
15359192,5,0,66.0,21.485504040569054,6,7680,0
15359494,5,0,66.0,21.485082484058182,6,7680,0
15583366,5,0,66.0,21.17642501356076,6,7680,0
390787224,41,41,616.7926829268292,129.4233710680285,6,52953,0
390940847,41,42,610.0120481927711,129.5106416664709,6,27017,0
390355238,42,39,650.2222222222222,134.92325668015937,6,63322,0
390458225,42,40,642.9512195121952,135.02596844056887,6,27017,0
390415421,43,40,637.4096385542168,135.5095036111492,6,63323,0
390514039,43,41,630.4642857142857,135.61356223088953,6,27017,0
395858027,80,41,475.0330578512397,145.20104696042662,6,27017,0
396015231,80,42,480.8032786885246,148.12056554555332,6,62438,0
396090067,81,42,477.3333333333333,148.22891273875646,6,27017,0
396645195,83,46,469.51162790697674,152.69818118748992,6,27017,0
396687775,82,47,469.6434108527132,152.72464574072453,6,27017,0
397073566,84,46,467.66923076923075,153.11268506883061,6,27017,0
397208380,84,47,473.09923664122135,156.0289335489633,6,62440,0
397296792,85,47,469.92424242424244,156.13013015812768,6,27017,0
397079729,82,48,475.2846153846154,155.60351092720174,6,62439,0
397480968,85,48,466.8872180451128,156.22383198731404,6,62440,0
397546312,85,49,472.2014925373134,159.16384601017458,6,62440,0
397610713,86,49,469.1925925925926,159.304057592711,6,27017,0
397367229,83,48,472.0687022900763,155.62682438831942,6,27017,0
0,1,0,66.0,0,6,443,0
400494427,42,42,616.7857142857143,129.36509578922642,6,52953,0
400573954,42,43,610.1647058823529,129.47421927359588,6,27017,0
0,1,0,66.0,0,6,443,0
389988312,14,0,86.0,3.087272008411943,17,57621,0
400740652,43,40,649.6987951807229,134.56333829712065,6,63322,0
400796546,43,41,642.6071428571429,134.67930411267938,6,27017,0
400709922,44,41,636.9176470588235,135.10521448385504,6,63323,0
400789788,44,42,630.1395348837209,135.21302593406887,6,27017,0
405905560,82,42,475.33870967741933,145.2111175751937,6,27017,0
406202548,82,43,480.968,148.00744183416126,6,62438,0
406264433,83,43,477.57936507936506,148.1178144576032,6,27017,0
0,1,0,211.0,0,17,1900,0
1000781,2,0,211.0,421.6705497761687,17,1900,0
2002156,3,0,211.0,316.1591397214364,17,1900,0
407152094,87,49,467.43382352941177,156.13575575989782,6,27017,0
407263004,87,50,464.45985401459853,156.24056034479003,6,62440,0
407308721,87,51,469.6376811594203,159.1176338982386,6,62440,0
407036993,84,48,470.2348484848485,152.49473860596495,6,27017,0
407442380,88,51,466.6474820143885,159.19797044619904,6,27017,0
407230370,84,49,475.74436090225566,155.3764271534172,6,62439,0
407312489,85,49,472.5970149253731,155.4776777806371,6,27017,0
3003051,4,0,211.0,281.0474594090004,17,1900,0
410682847,43,43,616.7790697674419,129.15806026991675,6,52953,0
410748497,43,44,610.3103448275862,129.26888415496822,6,27017,0
411122075,44,44,616.7727272727273,132.01918186787563,6,52953,0
411185784,44,45,610.5842696629213,132.15923815858002,6,27017,0
0,1,0,66.0,0,6,7680,0
0,1,0,66.0,0,6,7680,0
0,1,0,66.0,0,6,7680,0
410740210,44,41,649.2,134.3476937902052,6,63322,0
410796653,44,42,642.2790697674419,134.46068647399278,6,27017,0
410712227,45,42,636.448275862069,134.81702348626158,6,63323,0
410775313,45,43,629.8295454545455,134.92777713431462,6,27017,0
1010973,2,0,66.0,130.56719581560967,6,7680,0
1004708,2,0,66.0,131.38135581556384,6,7680,0
995155,2,0,66.0,132.64264085407152,6,7680,0
416210108,84,43,475.62992125984255,145.1310258056851,6,27017,0
416593261,84,44,481.125,147.82764324226213,6,62438,0
416684066,85,44,477.8139534883721,147.92502269813642,6,27017,0
2895942,3,0,66.0,68.37152445119209,6,7680,0
3001339,3,0,66.0,65.97054556806872,6,7680,0
3143087,3,0,66.0,62.99537543087473,6,7680,0
417269223,89,51,464.95714285714286,156.0000027357593,6,27017,0
417411146,89,52,470.02127659574467,158.7715145977647,6,62440,0
417470914,90,52,467.09154929577466,158.8781342125093,6,27017,0
417240026,86,49,470.8,152.329584725598,6,27017,0
417345753,86,50,476.18382352941177,155.17349704542647,6,62439,0
417413333,87,50,473.1021897810219,155.27774225507736,6,27017,0
6962214,4,0,66.0,37.91896846907083,6,7680,0
6946156,4,0,66.0,38.006627378717326,6,7680,0
7110693,4,0,66.0,37.12718183284034,6,7680,0
384516119,9,0,168.66666666666666,3.9478188949134494,17,5353,0
384631469,10,0,180.0,4.679804293254763,17,5353,0
426593894,86,44,475.9076923076923,145.0278607620937,6,27017,0
427109800,87,44,474.03053435114504,145.39118508967343,6,27017,0
427878825,88,44,472.1818181818182,145.66740923251123,6,27017,0
429308557,89,44,470.3609022556391,145.71803629548228,6,27017,0
427418108,91,52,465.43356643356645,155.71871823422487,6,27017,0
14904639,5,0,66.0,22.140756935952982,6,7680,0
15129533,5,0,66.0,21.81164405110837,6,7680,0
15137207,5,0,66.0,21.800586391095926,6,7680,0
427391641,88,50,471.34057971014494,152.1906226107278,6,27017,0
427802306,92,52,463.7986111111111,156.11650278996217,6,27017,0
427820476,89,50,469.6043165467626,152.57567987836603,6,27017,0
428209137,93,52,462.1862068965517,156.50530103907263,6,27017,0
428437674,90,50,467.89285714285717,152.89271671316388,6,27017,0
428856720,94,52,460.59589041095893,156.8052843612275,6,27017,0
432150325,90,44,468.56716417910445,145.29203448364342,6,27017,0
429545280,91,50,466.20567375886526,153.03392445642388,6,27017,0
0,1,0,66.0,0,6,53,0
0,1,0,66.0,0,6,53,0
430163837,95,52,459.02721088435374,156.8634880265416,6,27017,0
0,1,0,66.0,0,6,53,0
0,1,0,66.0,0,6,53,0
0,1,0,66.0,0,6,53,0
0,1,0,78.0,0,17,53,0
0,1,0,78.0,0,17,53,0
976055,2,0,66.0,135.2382605025267,6,53,0
1058896,2,0,66.0,124.65807075081496,6,53,0
921370,2,0,66.0,143.2649161367585,6,53,0
1044527,2,0,66.0,126.37289683084052,6,53,0
1048085,2,0,66.0,125.94390069131185,6,53,0
0,1,0,66.0,0,6,53,0
431485337,96,52,457.47972972972974,156.91610824628546,6,27017,0
431631552,96,53,462.32214765100673,159.59444958506285,6,62440,0
0,1,0,78.0,0,17,53,0
431806951,97,53,459.6,159.65467854312712,6,27017,0
431766157,92,50,464.5422535211268,152.77945905378388,6,27017,0
431823524,92,51,469.7062937062937,155.54502297838167,6,62439,0
431875018,93,51,466.81944444444446,155.65151300636492,6,27017,0
434991106,91,44,466.8,144.87192747483888,6,27017,0
435090769,91,45,472.0367647058824,147.54852220790943,6,62438,0
420049821,15,0,86.0,3.071064276385015,17,57621,0
435185737,92,45,468.985401459854,147.6404084106271,6,27017,0
433769772,45,45,616.9,127.9964707458057,6,52953,0
433814545,45,46,610.7142857142857,128.10773778965432,6,27017,0
433892827,46,46,616.8913043478261,130.80188548682963,6,52953,0
433939057,46,47,610.8387096774194,130.9123921181675,6,27017,0
0,1,0,78.0,0,17,53,0
0,1,0,78.0,0,17,53,0
0,1,0,78.0,0,17,53,0
437541300,46,43,636.0,129.36835896772627,6,63323,0
437618644,46,44,629.5333333333333,129.46888960131506,6,27017,0
440509507,47,47,616.8829787234042,131.63620533082803,6,52953,0
440562661,47,48,610.9578947368421,131.7428939232265,6,27017,0
437772362,47,44,635.5714285714286,132.11660897249934,6,63323,0
437843073,47,45,629.25,132.21860415577243,6,27017,0
438585191,45,42,648.7241379310345,128.68423541425176,6,63322,0
438672615,45,43,641.9659090909091,128.7816881418175,6,27017,0
438762166,46,43,648.2696629213483,131.49720829448034,6,63322,0
438832241,46,44,641.6666666666666,131.5992639874649,6,27017,0
441661904,98,53,458.0794701986755,156.61300937151182,6,27017,0
441760229,98,54,462.82236842105266,159.247019822604,6,62440,0
441873494,99,54,460.1503267973856,159.32840718519964,6,27017,0
441890755,94,51,465.1862068965517,152.64406230145818,6,27017,0
442028554,94,52,470.23972602739724,155.3180201514072,6,62439,0
442116986,95,52,467.40816326530614,155.40909328521866,6,27017,0
440479329,47,44,647.8351648351648,133.8382894275769,6,63322,0
445251908,93,45,467.2536231884058,144.8191433402347,6,27017,0
440605775,47,45,641.3804347826087,133.92243868892825,6,27017,0
445385747,93,46,472.37410071942446,147.42276848368078,6,62438,0
445474922,94,46,469.3857142857143,147.5144764783888,6,27017,0
440650337,48,45,635.1612903225806,134.05186587824926,6,63323,0
440731354,48,46,628.9787234042553,134.14974754055828,6,27017,0
450500632,48,48,616.875,131.45375542938805,6,52953,0
450549229,48,49,611.0721649484536,131.55943050324763,6,27017,0
451747877,100,54,458.65584415584414,156.35491286173232,6,27017,0
452112042,100,55,463.3032258064516,158.83673334325266,6,62440,0
452165958,101,55,460.6794871794872,158.93721918268992,6,27017,0
451935831,96,52,465.80405405405406,152.54156724068542,6,27017,0
0,1,0,66.0,0,6,7680,0
0,1,0,66.0,0,6,7680,0
452287543,96,53,470.751677852349,155.08275875065314,6,62439,0
452338730,97,53,467.97333333333336,155.18458917938662,6,27017,0
455142038,95,46,467.68794326241135,144.88663855296375,6,27017,0
450604319,48,45,647.4193548387096,133.62055676884074,6,63322,0
450656900,48,46,641.1063829787234,133.72479132981388,6,27017,0
450542664,49,46,634.7684210526315,133.8452597630861,6,63323,0
455455242,95,47,472.69718309859155,147.37562278782056,6,62438,0
450622422,49,47,628.71875,133.9414039964376,6,27017,0
455538645,96,47,469.7692307692308,147.46718124297794,6,27017,0
1000141,2,0,66.0,131.98127726078744,6,7680,0
987859,2,0,66.0,133.62217800180287,6,7680,0
3014357,3,0,66.0,65.68564841142977,6,7680,0
3018266,3,0,66.0,65.60056520274689,6,7680,0
0,1,0,70.0,0,17,53,0
0,1,0,70.0,0,17,53,0
0,1,0,66.0,0,6,443,0
359972325,4,0,87.0,0.9667409833667306,17,5353,0
7014579,4,0,66.0,37.635900576307414,6,7680,0
360029802,4,0,167.0,1.8554019575352856,17,1900,0
7064998,4,0,66.0,37.367309611766416,6,7680,0
462126025,102,55,459.21019108280257,156.0093915265111,6,27017,0
462579185,103,55,457.75949367088606,156.35377092040383,6,27017,0
462297549,98,53,466.3973509933775,152.33911604030428,6,27017,0
449988705,16,0,86.0,3.057854527231067,17,57621,0
465425856,97,47,468.1041666666667,144.82865332913883,6,27017,0
463431317,49,49,616.8673469387755,130.4465142454503,6,52953,0
463472074,49,50,611.1818181818181,130.5515550106664,6,27017,0
462836656,99,53,464.8421052631579,152.6586087548596,6,27017,0
463205802,104,55,456.32704402515725,156.63879773893282,6,27017,0
463506148,104,56,460.84375,159.0809533517821,6,62440,0
463555176,105,56,458.3167701863354,159.18061922129746,6,27017,0
465971193,98,47,466.46206896551723,145.15274957193776,6,27017,0
463499718,100,53,463.3071895424837,152.9364467371596,6,27017,0
364484135,5,0,88.8,1.2181600162546669,17,5353,0
461739471,49,46,647.021052631579,133.12052315757032,6,63322,0
464103568,105,57,455.89506172839504,159.1347386231099,6,62440,0
463814891,100,54,468.11038961038963,155.42622988639403,6,62439,0
461696869,50,47,634.3917525773196,133.28225512980234,6,63323,0
464229568,105,58,460.3312883435583,161.6312382803316,6,62440,0
464267382,106,58,457.9268292682927,161.76023294450715,6,27017,0
461987187,49,47,640.84375,133.1660306780486,6,27017,0
461848639,50,48,628.469387755102,133.3553782902619,6,27017,0
464054260,101,54,465.43870967741935,155.46242356111975,6,27017,0
466820525,98,48,471.3424657534247,147.41425498533826,6,62438,0
466862252,99,48,468.5034013605442,147.51674524958432,6,27017,0
464193090,101,55,462.87820512820514,155.55811021994867,6,62439,0
464568042,106,59,455.55151515151516,161.7976121521985,6,62440,0
464603253,106,60,459.9096385542169,164.32299896475027,6,62440,0
464307847,101,56,467.5923566878981,158.11061663224882,6,62439,0
464672948,107,60,457.5508982035928,164.44038825331884,6,27017,0
464377939,102,56,465.0506329113924,158.22887737248487,6,27017,0
462424420,50,47,646.639175257732,135.64162532608097,6,63322,0
462460981,50,48,640.7142857142857,135.77361658004628,6,27017,0
462331912,51,48,634.030303030303,135.76609862505822,6,63323,0
462374845,51,49,628.35,135.89623370666993,6,27017,0
467289779,99,49,465.7837837837838,147.52302119692632,6,62438,0
467326300,99,50,470.5704697986577,150.0343548877834,6,62438,0
467377425,100,50,467.87333333333333,150.15915664069817,6,27017,0
464711995,102,57,469.69182389937106,160.70383545822062,6,62439,0
464749126,102,58,467.16875,160.83300798246242,6,62439,0
464784981,103,58,464.6770186335404,160.96260193675147,6,27017,0
15027136,5,0,66.0,21.960271230198206,6,7680,0
15024609,5,0,66.0,21.963964741951166,6,7680,0
473518028,108,60,456.19642857142856,161.85444993877786,6,27017,0
474328552,50,50,616.86,130.04909701277558,6,52953,0
474022409,109,60,454.85798816568047,162.16743864696573,6,27017,0
474402946,50,51,611.2871287128713,130.1425306464072,6,27017,0
473767092,104,58,463.2283950617284,158.3963960209612,6,27017,0
471819025,51,48,646.3939393939394,135.63039330587728,6,63322,0
